,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4,TRG
2021-06-21 10:19:00.000429,-567.0,-2567.105224609375,-2865.4501953125,-2512.939697265625,-2663.97265625,-2083.525634765625,-515.8267822265625,-175.3336639404297,742.9447631835938,5757.7294921875,-5035.96923828125,-7442.6884765625,-3697.8828125,-4746.90625,-1223.74267578125,-437.3934631347656,-3.5999999046325684,-10.5,-5040.2734375,-7700.6318359375,-11.100000381469727,-1102.973876953125,-5500.87158203125,-4446.57080078125,0.0
2021-06-21 10:19:00.000429,230.10000610351562,-2263.295166015625,-2735.897705078125,-1419.0401611328125,-1935.5589599609375,-928.6708374023438,624.3903198242188,1418.5814208984375,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-7872.86376953125,-7960.5654296875,-1824.086181640625,-34.22296142578125,-3.5999999046325684,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6251.044921875,-5335.58544921875,0.0
2021-06-21 10:19:00.001427,-252.89999389648438,-2292.65771484375,-2879.245361328125,-2229.49169921875,-2373.623779296875,-1473.187744140625,333.4880065917969,849.3475341796875,1411.5950927734375,3006.78125,-6457.39306640625,-6968.75537109375,-4221.103515625,-7502.0263671875,-2136.085205078125,-344.3310241699219,-3.299999952316284,-10.5,-5065.41357421875,-5086.22705078125,-10.5,6988.1962890625,-5455.4248046875,-4743.30810546875,0.0
2021-06-21 10:19:00.002426,-1115.0999755859375,-2294.15576171875,-2991.7041015625,-3479.662841796875,-2970.767578125,-2496.101806640625,-692.1676025390625,-848.7470092773438,520.0613403320312,-9816.30078125,8988.564453125,8469.1943359375,2426.220947265625,-3868.7138671875,-1384.8323974609375,-604.0052490234375,-3.5999999046325684,-10.199999809265137,9576.5498046875,7348.66943359375,-10.800000190734863,-6117.25390625,-3822.62451171875,-3074.272216796875,0.0
2021-06-21 10:19:00.002426,-845.7000122070312,-1865.1063232421875,-2452.80126953125,-3124.52783203125,-2653.5068359375,-2324.968017578125,-536.5198364257812,-902.1878051757812,-148.5889434814453,-8867.5625,9819.900390625,8122.34130859375,3255.826171875,-1771.6400146484375,-163.18565368652344,-110.47412109375,-3.0,-10.5,9618.7490234375,5243.48681640625,-11.100000381469727,-9810.6005859375,-3244.372314453125,-2348.74755859375,0.0
2021-06-21 10:19:00.049410,-707.0999755859375,-2461.04150390625,-2989.90478515625,-2574.428466796875,-2746.203125,-2082.328857421875,-457.0465393066406,-220.3679962158203,594.3557739257812,5778.9990234375,-4848.6640625,-7453.751953125,-3723.93896484375,-4786.08984375,-1163.5587158203125,-490.52911376953125,-3.9000000953674316,-10.5,-5012.14111328125,-7656.2998046875,-10.800000190734863,-1011.6582641601562,-5514.62548828125,-4426.20947265625,0.0
2021-06-21 10:19:00.050390,59.099998474121094,-2333.704833984375,-2795.575927734375,-1487.427490234375,-2033.6376953125,-1027.102783203125,619.5919189453125,1410.475341796875,1411.5950927734375,9816.0,-9820.2001953125,-9798.0,-7948.935546875,-8010.5166015625,-1886.0667724609375,-132.68902587890625,-3.9000000953674316,-10.800000190734863,-9807.0,-9815.400390625,-10.5,9810.2998046875,-6296.791015625,-5228.68798828125,0.0
2021-06-21 10:19:00.051390,-329.70001220703125,-2325.315673828125,-2983.90673828125,-2290.380615234375,-2385.883544921875,-1528.2379150390625,319.39276123046875,847.8463745117188,1560.1839599609375,2877.96630859375,-6246.1123046875,-6792.63818359375,-4235.7783203125,-7553.4736328125,-2184.591796875,-394.46466064453125,-3.299999952316284,-9.899999618530273,-4923.5517578125,-5247.97998046875,-10.5,6914.84423828125,-5587.57958984375,-4730.13330078125,0.0
2021-06-21 10:19:00.052391,-1200.300048828125,-2392.4296875,-3123.055908203125,-3628.7353515625,-2982.728271484375,-2635.821533203125,-653.7804565429688,-892.5805053710938,371.4723815917969,-9816.30078125,9078.7705078125,8593.5830078125,2332.77783203125,-3932.7236328125,-1431.841796875,-595.8997802734375,-3.5999999046325684,-10.5,9641.1962890625,7202.79248046875,-11.100000381469727,-6319.9453125,-4113.84375,-3033.25,0.0
2021-06-21 10:19:00.053390,-801.5999755859375,-1946.0025634765625,-2583.253662109375,-3222.309814453125,-2614.335205078125,-2347.706298828125,-571.3081665039062,-769.1863403320312,-148.5889434814453,-8907.705078125,9819.900390625,8201.2802734375,3216.592041015625,-1685.794921875,-178.45623779296875,-9.306243896484375,-3.5999999046325684,-10.199999809265137,9596.6015625,5157.51806640625,-11.100000381469727,-9810.6005859375,-3424.36572265625,-2301.73681640625,0.0
2021-06-21 10:19:00.053390,-783.0,-2687.8505859375,-3087.6689453125,-2641.016357421875,-2751.884521484375,-2103.571044921875,-462.7445983886719,-214.0631866455078,520.0613403320312,5700.21240234375,-4865.4462890625,-7401.4248046875,-3778.14794921875,-4839.93017578125,-1232.725341796875,-435.8924560546875,-3.9000000953674316,-9.899999618530273,-5051.34716796875,-7759.94091796875,-10.800000190734863,-1267.6416015625,-5658.44091796875,-4482.20361328125,0.0
2021-06-21 10:19:00.055358,87.30000305175781,-2446.66015625,-2889.1416015625,-1532.4193115234375,-2079.686767578125,-1011.5451049804688,494.2340393066406,1378.9512939453125,1337.3006591796875,9816.0,-9820.2001953125,-9798.0,-7985.1748046875,-8012.91015625,-2013.3216552734375,-157.60574340820312,-3.5999999046325684,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6445.689453125,-5404.75439453125,0.0
2021-06-21 10:19:00.056390,-309.8999938964844,-2424.488525390625,-2998.301513671875,-2366.2666015625,-2397.54541015625,-1503.405517578125,219.5262908935547,837.33837890625,1337.3006591796875,2611.648681640625,-6428.0234375,-6907.1591796875,-4356.47509765625,-7592.65771484375,-2256.7529296875,-353.63726806640625,-3.5999999046325684,-10.199999809265137,-5011.84130859375,-5352.220703125,-10.5,6693.291015625,-5658.73974609375,-4882.84375,0.0
2021-06-21 10:19:00.056390,-1117.800048828125,-2522.76220703125,-3081.970947265625,-3737.91552734375,-2945.0517578125,-2602.013671875,-788.735107421875,-894.6820678710938,222.88343811035156,-9816.30078125,9000.8515625,8539.4619140625,2235.441650390625,-3927.638916015625,-1518.674560546875,-635.8265991210938,-3.5999999046325684,-10.199999809265137,9620.84375,7073.68994140625,-11.100000381469727,-6382.818359375,-4096.80126953125,-3221.29345703125,0.0
2021-06-21 10:19:00.057392,-793.5,-2102.40185546875,-2561.66162109375,-3249.90478515625,-2688.492431640625,-2444.343017578125,-648.0823364257812,-846.34521484375,-74.29447174072266,-8879.544921875,9819.900390625,8154.3349609375,3053.06689453125,-1775.8275146484375,-297.3272399902344,-89.76022338867188,-4.199999809265137,-10.800000190734863,9560.08984375,4968.50732421875,-10.5,-9810.6005859375,-3516.455810546875,-2466.125,0.0
2021-06-21 10:19:00.059359,-601.5,-2563.809814453125,-2929.32666015625,-2558.531494140625,-2729.757080078125,-2138.57568359375,-469.94219970703125,-192.7469482421875,594.3557739257812,5805.361328125,-4973.03466796875,-7336.8388671875,-3865.600830078125,-4826.1708984375,-1234.8212890625,-447.9005126953125,-3.9000000953674316,-10.5,-5070.80078125,-7693.44287109375,-11.399999618530273,-1025.430419921875,-5633.0263671875,-4578.32080078125,0.0
2021-06-21 10:19:00.060389,109.80000305175781,-2362.468017578125,-2855.254150390625,-1471.530517578125,-2097.02978515625,-1098.308837890625,556.9129638671875,1401.168212890625,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-8066.93701171875,-8022.48095703125,-1945.652099609375,-75.35055541992188,-4.199999809265137,-9.899999618530273,-9807.0,-9815.400390625,-10.5,9810.2998046875,-6350.609375,-5449.6689453125,0.0
2021-06-21 10:19:00.061390,-243.3000030517578,-2298.350341796875,-2895.139404296875,-2199.4970703125,-2401.73193359375,-1520.159912109375,308.2964782714844,816.0221557617188,1337.3006591796875,2919.306640625,-6268.5888671875,-6687.984375,-4372.6484375,-7556.76416015625,-2263.93896484375,-321.21551513671875,-3.9000000953674316,-10.5,-4853.51953125,-5016.43408203125,-10.800000190734863,6708.85986328125,-5588.177734375,-4877.75341796875,0.0
2021-06-21 10:19:00.062684,-1112.0999755859375,-2405.912353515625,-3048.083251953125,-3466.165283203125,-2998.576416015625,-2634.624755859375,-747.3489990234375,-856.5530395507812,445.7668762207031,-9816.30078125,9101.546875,8686.8740234375,2182.730224609375,-3827.735595703125,-1496.5172119140625,-546.06640625,-3.5999999046325684,-10.199999809265137,9675.9130859375,7402.58740234375,-11.100000381469727,-6611.85595703125,-4112.6474609375,-3177.875732421875,0.0
2021-06-21 10:19:00.063361,-775.5,-1967.87451171875,-2621.939453125,-3069.337890625,-2658.889404296875,-2460.19970703125,-664.5768432617188,-876.0679321289062,-148.5889434814453,-8810.0458984375,9819.900390625,8247.0283203125,3012.634765625,-1704.638916015625,-344.6361083984375,-81.05438232421875,-3.5999999046325684,-10.5,9601.9892578125,5291.712890625,-10.800000190734863,-9810.6005859375,-3488.6494140625,-2406.83740234375,0.0
2021-06-21 10:19:00.064390,-621.9000244140625,-2523.6611328125,-3001.900390625,-2409.758544921875,-2804.213134765625,-2245.384765625,-500.8318176269531,-257.59637451171875,520.0613403320312,5855.38916015625,-4773.142578125,-7198.396484375,-3868.595947265625,-4772.3310546875,-1304.8863525390625,-490.52911376953125,-4.199999809265137,-10.199999809265137,-4940.0126953125,-7582.3125,-10.800000190734863,-1217.3431396484375,-5644.38818359375,-4453.158203125,0.0
2021-06-21 10:19:00.065391,119.4000015258789,-2352.580810546875,-2831.562744140625,-1381.2470703125,-2134.108642578125,-1130.3216552734375,527.5228881835938,1324.6097412109375,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-8037.58642578125,-8006.32958984375,-2022.6038818359375,-164.21017456054688,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6451.3701171875,-5328.998046875,0.0
2021-06-21 10:19:00.112763,-372.8999938964844,-2380.445068359375,-2996.802001953125,-2202.796630859375,-2593.10498046875,-1744.2496337890625,195.834228515625,702.8358154296875,1337.3006591796875,2765.627685546875,-6071.9931640625,-6545.9541015625,-4443.3291015625,-7540.91064453125,-2352.268798828125,-463.8111877441406,-3.5999999046325684,-10.199999809265137,-4746.375,-4903.50634765625,-10.800000190734863,6642.0947265625,-5662.626953125,-4871.46533203125,0.0
2021-06-21 10:19:00.113761,-1197.300048828125,-2328.31201171875,-3021.39306640625,-3434.071044921875,-3019.806884765625,-2753.401123046875,-793.5335083007812,-852.9502563476562,445.7668762207031,-9816.30078125,9183.3623046875,8715.87890625,2222.563232421875,-3808.891357421875,-1491.7264404296875,-667.64794921875,-3.9000000953674316,-10.800000190734863,9707.0390625,7728.189453125,-10.5,-6424.7333984375,-4016.072998046875,-3126.6728515625,0.0
2021-06-21 10:19:00.113761,-829.2000122070312,-1886.379150390625,-2543.968017578125,-3132.326171875,-2798.830810546875,-2508.667724609375,-686.469482421875,-862.8578491210938,-222.88343811035156,-8773.1982421875,9819.900390625,8314.0068359375,3014.13232421875,-1686.093994140625,-268.8820495605469,-158.50634765625,-4.199999809265137,-10.199999809265137,9601.689453125,5575.978515625,-11.100000381469727,-9810.6005859375,-3467.4208984375,-2403.543701171875,0.0
2021-06-21 10:19:00.114761,-733.7999877929688,-2521.56396484375,-2991.104248046875,-2489.244140625,-2879.56640625,-2258.249755859375,-532.9210205078125,-226.37257385253906,594.3557739257812,6008.4697265625,-4703.31494140625,-7043.50830078125,-3856.615966796875,-4735.83935546875,-1232.725341796875,-623.2181396484375,-3.9000000953674316,-10.800000190734863,-4875.06787109375,-7422.357421875,-10.800000190734863,-1224.828125,-5599.83837890625,-4496.2763671875,0.0
2021-06-21 10:19:00.114761,-32.400001525878906,-2455.348876953125,-2909.5341796875,-1473.9300537109375,-2179.5595703125,-1214.093505859375,502.6311950683594,1273.8712158203125,1337.3006591796875,9816.0,-9820.2001953125,-9798.0,-8102.57763671875,-8013.5078125,-1986.07421875,-264.17724609375,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6423.56396484375,-5417.03076171875,0.0
2021-06-21 10:19:00.115790,-343.5,-2362.468017578125,-2986.305908203125,-2237.89013671875,-2461.834716796875,-1649.70703125,215.927490234375,810.3177490234375,1263.006103515625,2951.061279296875,-6137.92431640625,-6407.21240234375,-4325.0283203125,-7468.2265625,-2275.916015625,-416.3793640136719,-3.9000000953674316,-10.199999809265137,-4649.70556640625,-4747.74462890625,-10.800000190734863,6734.6083984375,-5650.96630859375,-4864.27880859375,0.0
2021-06-21 10:19:00.116800,-1239.5999755859375,-2459.54345703125,-3039.6865234375,-3491.960693359375,-3025.787353515625,-2750.70849609375,-814.8263549804688,-925.3053588867188,371.4723815917969,-9816.30078125,9142.603515625,8807.9736328125,2321.696533203125,-3828.6328125,-1430.0452880859375,-659.54248046875,-3.5999999046325684,-10.5,9718.4111328125,7716.2080078125,-10.5,-6501.37890625,-4120.720703125,-3170.98876953125,0.0
2021-06-21 10:19:00.116800,-871.7999877929688,-1910.0487060546875,-2530.173095703125,-3129.626708984375,-2597.888916015625,-2428.78515625,-654.3802490234375,-815.1213989257812,-222.88343811035156,-8741.14453125,9819.900390625,8246.4306640625,3255.526611328125,-1582.900390625,-176.06085205078125,-6.60443115234375,-3.5999999046325684,-10.5,9604.6826171875,5492.7060546875,-11.100000381469727,-9810.6005859375,-3348.421630859375,-2330.781494140625,0.0
2021-06-21 10:19:00.117793,-742.7999877929688,-2507.48193359375,-2950.019287109375,-2562.730712890625,-2719.59033203125,-2231.02392578125,-487.63623046875,-214.96388244628906,520.0613403320312,5956.943359375,-4881.32958984375,-7171.4853515625,-3693.9892578125,-4687.6826171875,-1177.03271484375,-503.73797607421875,-3.5999999046325684,-10.5,-4951.68505859375,-7475.07666015625,-10.800000190734863,-1058.9627685546875,-5518.81103515625,-4485.4970703125,0.0
2021-06-21 10:19:00.118792,119.4000015258789,-2276.478271484375,-2727.500732421875,-1395.9443359375,-1988.78466796875,-1019.0247192382812,575.5067749023438,1361.8382568359375,1411.5950927734375,9816.0,-9820.2001953125,-9798.0,-7841.41650390625,-7745.20458984375,-1892.6541748046875,-40.527191162109375,-3.5999999046325684,-10.199999809265137,-9807.0,-9815.400390625,-11.399999618530273,9810.2998046875,-6274.6650390625,-5300.85107421875,0.0
2021-06-21 10:19:00.118792,-290.1000061035156,-2279.474365234375,-2916.131591796875,-2209.095458984375,-2352.094482421875,-1493.2332763671875,325.69061279296875,790.202392578125,1337.3006591796875,2774.9140625,-6426.52490234375,-6651.5048828125,-4134.84814453125,-7312.09033203125,-2149.259765625,-348.5338439941406,-3.5999999046325684,-10.800000190734863,-4866.08935546875,-4872.65380859375,-10.800000190734863,6630.7177734375,-5496.68603515625,-4764.26806640625,0.0
2021-06-21 10:19:00.119793,-1113.5999755859375,-2303.743408203125,-3025.591552734375,-3492.560302734375,-2885.24755859375,-2566.410400390625,-635.4866333007812,-879.9708251953125,445.7668762207031,-9816.30078125,9044.3056640625,8669.8310546875,2465.754150390625,-3663.22412109375,-1338.7213134765625,-480.0220642089844,-3.5999999046325684,-10.5,9685.1904296875,7455.00732421875,-11.100000381469727,-6549.880859375,-3891.990966796875,-3081.45849609375,0.0
2021-06-21 10:19:00.119793,-781.7999877929688,-1918.1383056640625,-2531.972412109375,-3132.326171875,-2576.060546875,-2333.0458984375,-536.219970703125,-841.5415649414062,-74.29447174072266,-8780.986328125,9819.900390625,8156.12939453125,3233.962646484375,-1560.16796875,-157.49661254882812,-13.509063720703125,-3.9000000953674316,-10.199999809265137,9527.466796875,5137.1494140625,-10.800000190734863,-9810.6005859375,-3363.67041015625,-2317.906005859375,0.0
2021-06-21 10:19:00.120800,-667.7999877929688,-2504.18603515625,-2992.603515625,-2488.644287109375,-2621.212646484375,-2147.252197265625,-416.2602233886719,-208.3588409423828,668.6503295898438,5886.84423828125,-5354.837890625,-7332.65234375,-3747.59912109375,-4660.76220703125,-1177.631591796875,-437.69366455078125,-3.5999999046325684,-10.199999809265137,-5152.80517578125,-7657.1982421875,-10.800000190734863,-1187.1041259765625,-5542.1328125,-4442.9775390625,0.0
2021-06-21 10:19:00.121792,94.5,-2372.355224609375,-2788.07861328125,-1402.543212890625,-1942.137451171875,-1068.091064453125,610.594970703125,1386.7572021484375,1411.5950927734375,9816.0,-9820.2001953125,-9798.0,-7893.22900390625,-7852.58544921875,-1898.34326171875,-68.4459228515625,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6285.42919921875,-5348.16162109375,0.0
2021-06-21 10:19:00.121792,-272.70001220703125,-2322.319580078125,-2829.16357421875,-2167.703125,-2280.32958984375,-1539.60693359375,307.0968933105469,843.042724609375,1337.3006591796875,2762.93115234375,-6470.5791015625,-6668.2490234375,-4098.908203125,-7330.33642578125,-2116.02392578125,-305.3048400878906,-3.5999999046325684,-10.5,-4806.53125,-4857.0771484375,-10.800000190734863,6689.998046875,-5504.16064453125,-4710.67041015625,0.0
2021-06-21 10:19:00.122792,-1221.9000244140625,-2420.89306640625,-2919.73046875,-3464.0654296875,-2900.796875,-2587.951904296875,-717.6590576171875,-819.3246459960938,445.7668762207031,-9816.30078125,9052.3974609375,8694.349609375,2465.155517578125,-3694.9296875,-1291.1129150390625,-501.6365661621094,-3.299999952316284,-10.199999809265137,9699.85546875,7582.01318359375,-11.100000381469727,-6462.45751953125,-3924.281982421875,-3053.012451171875,0.0
2021-06-21 10:19:00.228247,-883.7999877929688,-2022.404541015625,-2439.00634765625,-3103.53173828125,-2575.761474609375,-2466.482666015625,-588.7023315429688,-846.34521484375,-74.29447174072266,-8775.89453125,9819.900390625,8176.7607421875,3231.267333984375,-1595.1639404296875,-121.86524963378906,44.4298095703125,-3.5999999046325684,-10.199999809265137,9534.94921875,5231.50537109375,-11.100000381469727,-9810.6005859375,-3369.05224609375,-2307.725341796875,0.0
2021-06-21 10:19:00.229210,-724.2000122070312,-2587.1796875,-2925.12841796875,-2519.53857421875,-2719.291259765625,-2153.534912109375,-467.5429992675781,-193.6476287841797,594.3557739257812,5825.73193359375,-5138.1630859375,-7319.794921875,-3726.035400390625,-4723.87451171875,-1118.944580078125,-423.28399658203125,-3.9000000953674316,-10.199999809265137,-5099.5322265625,-7681.46142578125,-11.100000381469727,-1293.3896484375,-5549.607421875,-4491.78466796875,0.0
2021-06-21 10:19:00.230209,40.5,-2368.16064453125,-2723.00244140625,-1442.1358642578125,-2088.059326171875,-1041.463623046875,571.3081665039062,1316.503662109375,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7820.7509765625,-7878.6083984375,-1866.304931640625,-41.727996826171875,-3.299999952316284,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6212.77392578125,-5328.998046875,0.0
2021-06-21 10:19:00.230209,-326.1000061035156,-2421.192626953125,-2833.661865234375,-2202.49658203125,-2425.952392578125,-1518.0655517578125,284.60443115234375,737.662353515625,1337.3006591796875,2493.01904296875,-6272.7841796875,-6811.7744140625,-4123.16796875,-7441.306640625,-2194.772216796875,-319.1141052246094,-3.5999999046325684,-10.199999809265137,-4818.20361328125,-4978.69140625,-10.800000190734863,6599.28125,-5440.7744140625,-4803.1943359375,0.0
2021-06-21 10:19:00.231209,-1123.800048828125,-2430.7802734375,-2925.12841796875,-3527.053955078125,-2844.580810546875,-2601.4150390625,-702.3641357421875,-867.3612670898438,297.1778869628906,-9816.30078125,9142.3037109375,8687.771484375,2558.298828125,-3789.14990234375,-1412.9781494140625,-550.5693969726562,-3.5999999046325684,-10.199999809265137,9721.404296875,7431.34375,-10.800000190734863,-6484.013671875,-3835.780029296875,-3052.114013671875,0.0
2021-06-21 10:19:00.231209,-835.5,-2027.797607421875,-2544.56787109375,-3181.817138671875,-2625.9970703125,-2376.427734375,-632.187744140625,-909.393310546875,-148.5889434814453,-8979.0029296875,9819.900390625,8015.89306640625,3281.283203125,-1686.692138671875,-215.28529357910156,-37.2249755859375,-4.199999809265137,-10.199999809265137,9504.1220703125,4984.08349609375,-10.800000190734863,-9810.6005859375,-3220.15380859375,-2327.787109375,0.0
2021-06-21 10:19:00.232209,-678.2999877929688,-2630.923583984375,-3004.29931640625,-2655.41357421875,-2689.6884765625,-2178.068115234375,-534.12060546875,-264.8018798828125,594.3557739257812,5579.48583984375,-5225.07275390625,-7467.5068359375,-3727.83251953125,-4788.7822265625,-1269.554443359375,-524.1516723632812,-3.9000000953674316,-10.5,-5173.45556640625,-7776.7158203125,-10.800000190734863,-1053.873046875,-5456.91943359375,-4487.59326171875,0.0
2021-06-21 10:19:00.233209,84.9000015258789,-2385.837890625,-2767.98583984375,-1531.8194580078125,-2022.27490234375,-1055.22607421875,566.8096923828125,1434.49365234375,1263.006103515625,9816.0,-9820.2001953125,-9798.0,-7841.41650390625,-7915.99755859375,-1900.1397705078125,-99.6668701171875,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6236.39404296875,-5321.8115234375,0.0
2021-06-21 10:19:00.233209,-246.0,-2360.969970703125,-2870.548583984375,-2358.468017578125,-2355.6826171875,-1554.8653564453125,367.676513671875,846.34521484375,1263.006103515625,2575.40087890625,-6357.5966796875,-6850.9453125,-4075.84716796875,-7496.94189453125,-2152.25390625,-327.5197448730469,-3.5999999046325684,-10.5,-4702.67919921875,-4879.84228515625,-11.100000381469727,6756.4638671875,-5458.41455078125,-4698.39306640625,0.0
2021-06-21 10:19:00.234209,-1008.9000244140625,-2410.706298828125,-2908.33447265625,-3560.947998046875,-2928.0078125,-2570.898193359375,-580.9049072265625,-761.0802001953125,222.88343811035156,-9816.30078125,9108.439453125,8604.6455078125,2561.892578125,-3717.363037109375,-1354.590576171875,-491.72991943359375,-3.5999999046325684,-10.199999809265137,9754.625,7524.5009765625,-10.800000190734863,-6298.388671875,-3790.93115234375,-3041.933349609375,0.0
2021-06-21 10:19:00.234209,-679.5,-1928.9244384765625,-2364.033935546875,-3260.702880859375,-2613.438232421875,-2326.76318359375,-430.05560302734375,-740.3643798828125,-74.29447174072266,-8945.4501953125,9819.900390625,8050.279296875,3371.132080078125,-1574.2261962890625,-104.49870300292969,72.94894409179688,-4.199999809265137,-10.800000190734863,9505.0205078125,5131.4580078125,-10.800000190734863,-9810.6005859375,-3186.36767578125,-2274.787841796875,0.0
2021-06-21 10:19:00.235209,-642.2999877929688,-2613.246337890625,-2911.63330078125,-2693.206787109375,-2724.673828125,-2085.919189453125,-404.8640441894531,-56.142799377441406,668.6503295898438,5452.4677734375,-5201.09765625,-7548.23974609375,-3652.658935546875,-4640.12353515625,-1153.677734375,-355.7386779785156,-3.5999999046325684,-10.5,-5164.47705078125,-7747.66015625,-11.100000381469727,-1654.76025390625,-5473.3642578125,-4402.85400390625,0.0
2021-06-21 10:19:00.235209,198.3000030517578,-2300.747314453125,-2694.512939453125,-1626.9019775390625,-1978.0198974609375,-932.5601806640625,704.4634399414062,1502.6455078125,1634.4783935546875,9816.0,-9820.2001953125,-9798.0,-7769.537109375,-7815.19677734375,-1852.2320556640625,42.62860107421875,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6160.15087890625,-5227.19091796875,0.0
2021-06-21 10:19:00.236209,-120.30000305175781,-2315.72802734375,-2779.381591796875,-2374.065185546875,-2291.39306640625,-1465.4090576171875,396.7667541503906,877.5690307617188,1411.5950927734375,2324.660888671875,-6265.59228515625,-6773.20263671875,-4026.130859375,-7331.53271484375,-2136.384765625,-229.05368041992188,-3.5999999046325684,-10.5,-4790.36962890625,-4969.705078125,-11.100000381469727,6450.4814453125,-5467.68359375,-4717.8564453125,0.0
2021-06-21 10:19:00.237209,-1007.0999755859375,-2398.122314453125,-2899.6376953125,-3707.02099609375,-2906.47802734375,-2527.8154296875,-704.16357421875,-854.4513549804688,445.7668762207031,-9816.30078125,9140.505859375,8652.1884765625,2512.17626953125,-3715.26953125,-1412.9781494140625,-431.0892333984375,-3.5999999046325684,-10.800000190734863,9728.2880859375,7421.75830078125,-10.800000190734863,-6767.8408203125,-3871.6591796875,-3017.978759765625,0.0
2021-06-21 10:19:00.237209,-713.0999755859375,-1988.5478515625,-2431.80908203125,-3356.685302734375,-2620.614501953125,-2383.907470703125,-613.893798828125,-810.3177490234375,-74.29447174072266,-8873.5537109375,9819.900390625,8228.19140625,3212.69873046875,-1635.8431396484375,-228.4599151611328,39.926788330078125,-3.5999999046325684,-10.5,9526.8681640625,5194.36181640625,-10.800000190734863,-9810.6005859375,-3414.798095703125,-2294.2509765625,0.0
2021-06-21 10:19:00.238209,-567.2999877929688,-2626.429443359375,-2907.73486328125,-2715.102783203125,-2686.997314453125,-2108.358154296875,-464.2441101074219,-246.78814697265625,668.6503295898438,5657.3740234375,-4798.0166015625,-7149.0595703125,-3814.386962890625,-4685.58837890625,-1290.214599609375,-332.02276611328125,-3.5999999046325684,-10.800000190734863,-5103.72216796875,-7636.52978515625,-10.5,-1223.63037109375,-5566.05224609375,-4472.32177734375,0.0
2021-06-21 10:19:00.238209,164.10000610351562,-2430.7802734375,-2735.897705078125,-1665.2950439453125,-2004.931640625,-984.618408203125,520.025390625,1325.510498046875,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7963.3115234375,-7856.7734375,-1981.5828857421875,-14.109466552734375,-3.5999999046325684,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6284.5322265625,-5318.8173828125,0.0
2021-06-21 10:19:00.244247,-301.79998779296875,-2463.4384765625,-2864.250732421875,-2371.665771484375,-2437.9130859375,-1544.9921875,180.83926391601562,775.4912109375,1485.8895263671875,2513.689453125,-5706.0732421875,-6114.77978515625,-4176.47802734375,-7422.76171875,-2284.000244140625,-246.76556396484375,-3.299999952316284,-9.899999618530273,-4577.876953125,-4703.71142578125,-11.100000381469727,6482.81591796875,-5446.455078125,-4804.09326171875,0.0
2021-06-21 10:19:00.245276,-1134.9000244140625,-2397.822509765625,-2917.031494140625,-3625.73583984375,-2864.914306640625,-2587.652587890625,-736.8525390625,-840.9411010742188,371.4723815917969,-9816.30078125,9354.783203125,8991.865234375,2416.9365234375,-3644.3798828125,-1410.8822021484375,-424.7850036621094,-3.5999999046325684,-10.199999809265137,9799.2177734375,7855.4951171875,-11.399999618530273,-6825.923828125,-3885.7119140625,-3051.2158203125,0.0
2021-06-21 10:19:00.245276,-872.4000244140625,-1964.8782958984375,-2477.392578125,-3262.502685546875,-2569.183349609375,-2373.735107421875,-659.7784423828125,-881.4719848632812,0.0,-8721.9716796875,9819.900390625,8483.845703125,3142.017333984375,-1532.3504638671875,-259.89935302734375,65.14370727539062,-3.9000000953674316,-10.199999809265137,9589.1201171875,5542.13037109375,-11.100000381469727,-9810.6005859375,-3269.78662109375,-2327.787109375,0.0
2021-06-21 10:19:00.246266,-720.5999755859375,-2525.458740234375,-2914.93212890625,-2634.717529296875,-2622.109619140625,-2086.816650390625,-532.9210205078125,-245.58721923828125,594.3557739257812,6044.71728515625,-4363.16845703125,-6598.57958984375,-3834.453125,-4623.37353515625,-1111.458984375,-353.9374694824219,-3.9000000953674316,-10.5,-4818.8017578125,-7445.1220703125,-10.800000190734863,-1038.0050048828125,-5522.1005859375,-4393.27197265625,0.0
2021-06-21 10:19:00.247275,-71.0999984741211,-2496.69580078125,-2804.872314453125,-1569.0126953125,-2035.4317626953125,-1068.689453125,451.6483154296875,1151.9781494140625,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-7998.052734375,-7825.66552734375,-1957.0301513671875,-92.76223754882812,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6319.8134765625,-5290.07177734375,0.0
